target,variable_type,target_mode,equation,sympy_format,complexity,loss,score,holdout_r2,holdout_mae,baseline_holdout_mae,residual_tail_ratio,residual_p99,residual_median,selection_reason,pareto_csv
L_T1,sensor,sensors_delta_actuators_next,(F_PU1 * -0.018509276) - -1.8689289,F_PU1*(-0.018509276) - 1*(-1.8689289),5.0,0.020684717,0.4254906472301026,0.6093577949599578,0.1201319366309239,0.19528553420550201,3.2443263748671884,0.3321866752132318,0.10239003011120618,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T1_sensors_delta_actuators_next/pareto_front_scored.csv
L_T2,sensor,sensors_delta_actuators_next,S_V2 + -0.7296837,S_V2 - 0.7296837,3.0,0.07876621,0.4959860627738722,0.6329362486388168,0.22507292203995474,0.379075221173023,3.732356656969232,0.7296851305114744,0.19550251960754395,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T2_sensors_delta_actuators_next/pareto_front_scored.csv
L_T3,sensor,sensors_delta_actuators_next,S_PU4 + -0.4228445,S_PU4 - 0.4228445,3.0,0.05136279,0.5163577927479323,0.6321403815481337,0.16073604172297265,0.3576700373055184,6.739641591963922,0.7881756110169982,0.11694622039794922,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T3_sensors_delta_actuators_next/pareto_front_scored.csv
L_T4,sensor,sensors_delta_actuators_next,S_PU7 + -0.8458245,S_PU7 - 0.8458245,3.0,0.14333263,0.2030112335591935,0.32571272981024224,0.26925282333912265,0.3324760555132339,6.371371477956238,1.2681558525697327,0.19903969764709473,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T4_sensors_delta_actuators_next/pareto_front_scored.csv
L_T5,sensor,sensors_delta_actuators_next,S_PU8 - 0.59500384,S_PU8 - 1*0.59500384,3.0,0.07951252,0.5447463400562016,0.6858794854568699,0.18454908243528043,0.4515190657959681,8.380126141404594,1.0050937047308346,0.11993777751922607,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T5_sensors_delta_actuators_next/pareto_front_scored.csv
L_T6,sensor,sensors_delta_actuators_next,(L_T7 * -0.12331614) - -0.40589386,L_T7*(-0.12331614) - 1*(-0.40589386),5.0,0.014916413,0.2390454023057379,0.4130395576430216,0.09610712133497472,0.1037271112611849,3.9860977911077162,0.31373134536870984,0.0787063844917677,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T6_sensors_delta_actuators_next/pareto_front_scored.csv
L_T7,sensor,sensors_delta_actuators_next,S_PU10 - 0.813014,S_PU10 - 1*0.813014,3.0,0.26933625,0.2649085472280736,0.43651015063671006,0.3779210351129558,0.4966634475205043,4.764365050630201,1.4544027453079218,0.3052668571472168,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/L_T7_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU1,sensor,sensors_delta_actuators_next,L_T1 + -2.669049,L_T1 - 2.669049,3.0,20.726383,0.0478842950071564,0.09726981594327044,2.1384405104025532,1.852568953004602,16.854552680878445,21.54622429524452,1.2783622741699219,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU1_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU2,sensor,sensors_delta_actuators_next,32.344326 - P_J269,32.344326 - P_J269,3.0,327.8782,0.0459598781073133,0.09095408580152353,7.670337496632406,4.398262759866236,23.809450915382808,87.59544485113526,3.6790199472656298,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU2_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU3,sensor,sensors_delta_actuators_next,0.0,0.0,1.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU3_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU4,sensor,sensors_delta_actuators_next,((S_PU4 + L_T3) * -13.3848715) - -61.893787,(L_T3 + S_PU4)*(-13.3848715) - 1*(-61.893787),7.0,91.50555,0.2196835035304194,0.5446333617168739,7.983285894336277,6.070145397970121,2.688539718614763,19.399524737567564,7.21563628137989,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU4_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU5,sensor,sensors_delta_actuators_next,(S_PU11 - (P_J307 * 0.09781639)) * S_PU5,S_PU5*(-0.09781639*P_J307 + S_PU11),7.0,0.0,,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU5_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU6,sensor,sensors_delta_actuators_next,S_PU6 * -15.802054,S_PU6*(-15.802054),3.0,1.8024933,0.1221591277509554,0.2495838490947454,0.04126161636282864,0.04205846133297437,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU6_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU7,sensor,sensors_delta_actuators_next,41.705242 - F_PU7,41.705242 - F_PU7,3.0,318.18097,0.2419403793089689,0.37764841100804347,12.857864719098933,10.760185291778008,5.1720897103496215,41.705242,8.063518681152345,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU7_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU8,sensor,sensors_delta_actuators_next,P_J302 + (L_T5 * -9.125825),L_T5*(-9.125825) + P_J302,5.0,140.63126,0.1386870676795475,0.4162477871935484,8.844467401466682,7.202500188731712,4.905129671049373,30.07700653610378,6.131745448774097,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU8_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU9,sensor,sensors_delta_actuators_next,S_PU3 * -0.513481,S_PU3*(-0.513481),3.0,0.0,,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU9_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU10,sensor,sensors_delta_actuators_next,67.91816 - P_J317,67.91816 - P_J317,3.0,118.75012,0.2687275486966349,0.42073536588669425,6.746193485973133,6.895837517089495,10.887175664537754,26.960362167510983,2.4763412475585938,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU10_sensors_delta_actuators_next/pareto_front_scored.csv
F_PU11,sensor,sensors_delta_actuators_next,S_PU11 * -11.974697,S_PU11*(-11.974697),3.0,0.20942,0.1649437904361765,-inf,0.0,0.0,0.0,0.0,0.0,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_PU11_sensors_delta_actuators_next/pareto_front_scored.csv
F_V2,sensor,sensors_delta_actuators_next,L_T1 * (27.468645 - P_J300),L_T1*(27.468645 - P_J300),5.0,441.80264,0.06992669480627,0.21971716105443273,12.46233420505154,10.262235271331926,13.092701887049648,83.26131245122367,6.359368231975077,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/F_V2_sensors_delta_actuators_next/pareto_front_scored.csv
P_J280,sensor,sensors_delta_actuators_next,-0.005335294 - (P_J269 * -0.0001649538),-(-0.0001649538)*P_J269 - 0.005335294,5.0,7.5441985e-06,0.0438745831858498,0.09730876260633814,0.0012776882608182775,0.0009265141944362693,19.166778566445696,0.013478924232291137,0.0007032441151006985,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J280_sensors_delta_actuators_next/pareto_front_scored.csv
P_J269,sensor,sensors_delta_actuators_next,S_V2 - S_PU2,-S_PU2 + S_V2,3.0,6.404771,0.0402681101454826,0.07579739196654967,1.1707274336793108,1.0147148506826462,21.918450899227214,11.836652450561523,0.5400314331054688,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J269_sensors_delta_actuators_next/pareto_front_scored.csv
P_J300,sensor,sensors_delta_actuators_next,L_T3 + (S_PU7 - 5.046974),L_T3 + S_PU7 - 1*5.046974,5.0,2.2073972,0.0916583568580351,0.272826500179711,1.0301737284441648,1.1519394966020977,7.331988220433037,4.558759799598997,0.6217631101608276,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J300_sensors_delta_actuators_next/pareto_front_scored.csv
P_J256,sensor,sensors_delta_actuators_next,(4.201238 - L_T3) * 6.0064683,(4.201238 - L_T3)*6.0064683,5.0,35.992664,0.1391538229509834,0.3197015694872337,4.680009830122261,3.989987804465098,3.904550168081942,14.381603547887378,3.6832933190232637,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J256_sensors_delta_actuators_next/pareto_front_scored.csv
P_J289,sensor,sensors_delta_actuators_next,L_T3 + (P_J300 * -0.15231189),L_T3 + P_J300*(-0.15231189),5.0,2.2410526,0.0842401953977767,0.25404529850996793,1.097961201485129,1.1443414644563579,6.040316899547679,4.268318892535925,0.7066382382777885,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J289_sensors_delta_actuators_next/pareto_front_scored.csv
P_J415,sensor,sensors_delta_actuators_next,82.73172 - P_J415,82.73172 - P_J415,3.0,56.650757,0.3167400171197377,0.4711623390450026,5.169230791505443,5.302469876258885,6.948374351067468,22.031184354333494,3.170696229248051,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J415_sensors_delta_actuators_next/pareto_front_scored.csv
P_J302,sensor,sensors_delta_actuators_next,(S_PU8 + (L_T5 + -3.343674)) * 2.5377998,(L_T5 + S_PU8 - 3.343674)*2.5377998,7.0,9.189418,0.0780275785937807,0.35730883248633993,2.3105559989384923,2.3231703494781772,4.438215667651566,8.559885196159492,1.9286771615334466,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J302_sensors_delta_actuators_next/pareto_front_scored.csv
P_J306,sensor,sensors_delta_actuators_next,(2.7484903 - L_T5) * 7.3260493,(2.7484903 - L_T5)*7.3260493,5.0,56.568226,0.1616090257057307,0.3262452518119333,6.059096480637824,4.793867969077472,3.602263886295136,17.39474687492615,4.828837482202431,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J306_sensors_delta_actuators_next/pareto_front_scored.csv
P_J307,sensor,sensors_delta_actuators_next,(L_T5 * 2.6905053) + (P_J307 * -0.3057421),L_T5*2.6905053 + P_J307*(-0.3057421),7.0,8.576274,0.1143508195429516,0.4059912413169757,2.279594367203406,2.341459703227701,3.959460665546642,7.852118897805569,1.9831284008276686,highest_score_among_stable_candidates,artifacts/batadal/delta_full/pareto_fronts/P_J307_sensors_delta_actuators_next/pareto_front_scored.csv
